manufacturer_id,domain,Already processed
541808,canafarmacorp.com,541808
541826,sorellashomemade.com,541826
541954,foodmart.iga.com,541954
541659,downeastcheesecakes.com,541659
541789,chaseschopshop.com,541789
561792,jadexinc.com,No
561805,essentra.com,No
331882,blog.clutch.ca,331882
301163,greenriverutah.com,301163
181225,mt.energy,181225
421302,foodbasketegypt.com,421302
331996,chowdaheadz.faire.com,331996
67122,onedifference.org,67122
34158,gabio.org,34158
38133,beelinewoodenware.com,38133
44196,spiralpathfarm.com,44196
48114,evergreenlanefarm.com,48114
48154,plantsciencelaboratories.com,48154
47173,spread.co.jp,47173
23163,meranda-nixonwinery.com,23163
72153,polymount-int.nl,72153
28196,firsthoney.com,28196
21112,abracoffee.com,21112
76126,hinutes.com,76126
131062,cdn-api.swapcard.com,131062
341599,archive.triblive.com,341599
341676,journal.belipo.bz,341676
341860,randomactsofpastel.com,341860
341963,sornj.cz,341963
311706,medhanshenterprises.com,311706
311364,marcangelofoods.ca,311364
311394,canuckexpress.com,311394
311475,aquashell.ca,311475
311855,oneproperties.com,311855
311572,embbeauce.com,311572
311598,sunfreshfarms.com,311598
311644,pei.aibn.com,311644
311984,quadreal.findspace.com,311984
94115,centennialcosmetics.com,94115
94137,skintechmicrolabs.com,94137
511055,ypzinc.co.kr,511055
82198,cassandrasgourmet.com,82198
98103,safelydelicious.com,98103
401071,efico.com,401071
401136,papapets.com.br,401136
401363,exportventuresgroup.com,401363
401380,copackervendorlist.com,401380
401522,riceconsulting.co,401522
401573,southernstarus.com,401573
401647,eurow.com,401647
401651,go.atom.finance,401651
401718,keolis.co.uk,401718
401778,high5health.com,401778
401834,aryaborhan.com,401834
401843,gastronomixs.com,401843
401858,hdip.com.pk,401858
401918,creationwines.com,401918
68171,rockymountainaspenranchsprings.com,68171
141016,umassfruitnotes.com,141016
141022,timberkitchenandbar.com,141022
141035,charlottetownfarm.com,141035
141033,tudwater.com,141033
141063,mineralco.net,141063
141093,fenwicksdistillery.com,141093
141108,haguequalitywaterkc.com,141108
141188,theconfectionery.com,141188
141285,whiteoakbakery.net,141285
141289,bonniebluefarm.com,141289
141315,quillhillfarm.com,141315
141359,labelsandlabeling.com,141359
141474,deflouredbakery.com,141474
141488,twokooksinthekitchen.com,141488
141492,farmersharvestinc.com,141492
141609,cerealprocess.com,141609
141615,perlickdistillery.com,141615
141650,depotstreetmeats.com,141650
141718,busynothingscoffee.com,141718
141727,waterenvtech.com,141727
141731,uncledanscookies.com,141731
141744,abbothillcreamery.com,141744
141772,astoriatea.com,141772
141774,qualityoilnc.com,141774
141815,jteaton.com,141815
141867,artofcakesbakery.com,141867
141874,goodcitizencoffee.com,141874
141906,afterglowbrewing.com,141906
341082,zs2technologies.com,341082
341105,extrablack.com.au,341105
191011,zamowieniakompozytorskie.pl,191011
191048,auto-owners.com,191048
191112,testedinidaho.com,191112
191160,theolivebin.com,191160
191168,northsuburbanflowers.com,191168
191179,grapeshopsandstops.com,191179
191222,saltcreekcap.com,191222
191248,etonpharma.com,191248
191363,realestatedesigner.com,191363
191412,iloveinspired.com,191412
191418,shamelesschocoholic.com,191418
191422,world-rice.com,191422
191448,webspec.cloud,191448
191512,jpht.in,191512
191520,ssequip.com,191520
191542,scottrice.com,191542
191560,kmzu.com,191560
191563,kansasworks.jobs,191563
191615,freshdesk.com,191615
191645,keyser.com,191645
191707,tablefortwoblog.com,191707
191750,bennetthillspring.com,191750
191766,zukababy.com,191766
191778,affordableseating.net,191778
191796,choumd.com,191796
191852,maritime-database.com,191852
191889,prmulch.com,191889
131127,jayuhealth.com,131127
131136,pomindustrial.com,131136
66156,thumbinthai.com,66156
93197,symega.com,93197
131157,cnfuture-bio.com,131157
131186,jingjingpharm.en-cphi.cn,131186
131198,enerkang.com,131198
351050,jagograhakjago.com,351050
351175,topstarfoodstrading.com,351175
351246,es.petsglobal.com,351246
351259,eprints.lse.ac.uk,351259
351270,lococos.ca,351270
351274,citizen.on.ca,351274
351345,goldensamosa.ca,351345
351354,getstamps.ca,351354
351373,santabarbarabaker.com,351373
351447,cano-acio.ca,351447
351656,cabin14.ca,351656
351688,adventuregirl.com,351688
351725,oag-ns.ca,351725
351796,tea.carbontrust.com,351796
351800,originalshawarma.ca,351800
351828,flairisjewelry.com,351828
351908,ultimatelychocolate.com,351908
101152,foreverliving-usa.com,101152
101342,orionlifes.com,101342
101002,aadhunikayurveda.com,101002
101021,thealmondtree.com,101021
101172,anybodycanbake.com,101172
101236,lowcountrymale.com,101236
101502,naturelo.com,101502
101150,lomabeauty.us,101150
101618,com.ua,101618
101219,sunilhealthcare.com,101219
98154,cupcakelinerswrappers.com,98154
101387,plantgoodseed.com,101387
101704,losriosrancho.com,101704
98174,snackmasters.com,98174
101480,youngliving.com,101480
101409,gatheringplacetrading.com,101409
101989,gozney.com,101989
101663,dontpayfull.com,101663
101920,avajaneskitchen.com,101920
101846,arrowrootfamilyoffice.com,101846
101991,polishdelionline.com,101991
101853,rainbowheirloomseeds.com,101853
121020,rapidsupply.net,121020
201044,eagle-crest.com,201044
201070,experienceroseburg.com,201070
201178,hangar420.com,201178
201189,cic.com,201189
201217,newportwinecellar.com,201217
201245,riengine.com,201245
201284,cheersliquortx.com,201284
201327,barebotanics.co,201327
201376,rslipman.com,201376
201380,raftinginthesmokies.com,201380
201383,truevalueatoakbrook.com,201383
201413,winchester-tn.com,201413
201415,southernrhythmcattle.com,201415
201426,aquaessentials.com,201426
201510,tnentertainment.com,201510
201514,slimmingperfections.com,201514
201587,entergy-texas.com,201587
201657,utahfertility.com,201657
19191,highdesertbrewingco.com,19191
201747,vasoybean.com,201747
201766,veritastherapeuticsvirginia.com,201766
201852,seattlecollegian.com,201852
201870,piebar.com,201870
201945,heydensgardens.com,201945
201949,veronapress.com,201949
201956,johnnymanhattans.com,201956
121014,edna-international.com,121014
381061,feed-avenue.odoo.com,381061
121286,trademama.com,121286
381561,jhfitzmaurice.com,381561
381604,loanflight.com,381604
121277,tealabcle.com,121277
381928,bhn.us,381928
121159,rawblissballs.com,121159
121316,serenbe.com,121316
121132,parmacrown.com,121132
121038,rawlings.com,121038
121094,mysportsd.com,121094
121051,visitpa.com,121051
121059,axo.fit,121059
121139,whoopiprosecco.com,121139
98184,southernbev.com,98184
121775,luciatramonte.com,121775
98148,silentriverfilmfestival.com,98148
121447,ramenpartysf.com,121447
121652,whiteboxcocktails.com,121652
121400,taipec.com,121400
121585,rollinontv.com,121585
121706,whitakersnaturalmarket.com,121706
35160,pureedgenutrition.com,35160
121570,margaritafactory.com,121570
121751,40aprons.com,121751
121895,econlife.com,121895
361016,monkt.typepad.com,361016
361059,coloniallife.com,361059
361135,blondebitchinwesttexaskitchen.com,361135
121611,tricky-fish.com,121611
361282,bestinwinnipeg.com,361282
361284,missaquarium.ca,361284
361456,ronystogo.ca,361456
121427,dkseeds.com,121427
361549,tripartiteforum.pinwheeldesign.ca,361549
121962,kaldi.com,121962
361684,crainteamconway.com,361684
361704,superiorflooring.ca,361704
361711,quaiduvin.com,361711
361721,luxegetaways.com,361721
121650,drinkmanshipdistillery.com,121650
121813,robertsappliancerepair.com,121813
361870,aubergedefrance.ca,361870
361978,athabascacatering.com,361978
361982,watch-me-paint.com,361982
121833,masterapplianceoregon.com,121833
121826,champaignappliancecenter.com,121826
121893,ancasterfoodequipment.com,121893
111136,konicaminolta.asia,111136
111138,britishexpats.com,111138
111442,bigelowchemists.com,111442
111597,falconpack.us,111597
111054,ecofigs.com,111054
111008,colonbroom.com,111008
111472,southernherb.com,111472
111227,millerhighlife.com,111227
111475,apothecary-shoppe.com,111475
111380,eleftheriacheese.com,111380
111044,sigfig.com,111044
111052,speccrop.com,111052
111746,franciscoblaha.info,111746
111498,nhproducts.com,111498
111287,hoffmanbeverage.com,111287
111233,businessinthornton.com,111233
111278,drinkselah.com,111278
111386,biobites.com,111386
111492,nessexotic.com,111492
111338,topochicohardseltzerusa.com,111338
111304,originmilk.com,111304
111306,stuartos.com,111306
111759,eugenefishmarket.com,111759
111613,azureau.com,111613
111391,ameriflax.com,111391
111362,vinesandbranches.net,111362
111574,packingpigeon.com,111574
111524,providoor.com,111524
111940,pukpip.com,111940
111529,sonyasfoodforthought.com,111529
111725,rackcdn.com,111725
111621,taster-wine.com,111621
111634,napavalleywineacademy.com,111634
111735,goodlycookies.com,111735
111798,virginiachronicle.com,111798
111946,feelgoodbananas.com,111946
111884,elbardy-trading.com,111884
111873,cnsdfood.com,111873
111903,inspiredepicurean.com,111903
231032,nwnjba.com,231032
231064,essexhomeimprovements.com,231064
231088,skyscanner.net,231088
231116,bartholdtire.com,231116
231123,mustardlane.com,231123
231131,plasticomp.com,231131
231206,catamarans.com,231206
231249,donkeysplace.com,231249
231269,atlanticsittonservices.com,231269
331461,teatimefor2.com,331461
331470,kicksledrevolution.com,331470
231284,wellsweep.com,231284
231314,sjmagazine.net,231314
331483,ca.bertazzoni.com,331483
231329,walker-cafe.com,231329
231333,questforsourdough.com,231333
211017,top-shelf.biz,211017
211025,stjosephhospital.com,211025
211058,barnegat.net,211058
211077,newjerseylawyersblog.com,211077
211260,sageandcoombe.com,211260
211269,toybox.com,211269
211271,pga.com,211271
211293,maxeon.com,211293
211310,aetv.com,211310
231400,ettieb.com,231400
211369,taravanderdussen.com,211369
211385,nbdispatch.com,211385
211410,xranm.com,211410
211483,innofthemountaingods.com,211483
211515,whitmansnyc.com,211515
211565,pacegallery.com,211565
211623,asliceofny.com,211623
211636,3sistersgarlic.com,211636
211640,stacyweisslaw.com,211640
211663,giants.com,211663
211793,fireclaycellars.com,211793
211797,gertieandbabs.com,211797
211799,oceanislefishco.com,211799
211812,thehempcompanync.com,211812
121961,berardiscoffee.com,121961
211829,go-north-carolina.com,211829
331540,eea.europa.eu,331540
211856,scoopcharlotte.com,211856
211881,gilde1546.com,211881
211888,northcarolinaonline.us,211888
211920,denningandsessoms.com,211920
331557,stuff-from-india.com,331557
231430,cookingismysport.com,231430
231441,westerneim.com,231441
311434,stick2.com,311434
231458,drfieldgoods.com,231458
331568,privacyfencestore.com,331568
231475,bluestreakdocumentretrieval.com,231475
231524,oneabqvolunteers.com,231524
231525,palmstrading.com,231525
331595,meubleslalonde.com,331595
231553,ojosparesorts.com,231553
331605,mooseheadbeershop.ca,331605
331620,madeleineolivia.co.uk,331620
231624,southernrubco.com,231624
331656,alliance.institutlyfe.com,331656
231725,baillie.com,231725
331682,whitebuffalocoffeecompany.com,331682
331684,saltair.com,331684
331689,thesaffrontouch.com,331689
231773,gracieswines.com,231773
331706,haotcha.nl,331706
231786,potsandpans.com,231786
231797,eatpdq.com,231797
331723,usfk.mil,331723
331740,pier-five.com,331740
231834,flipdish.com,231834
231859,hicksvillebeerli.com,231859
331756,libraryarchives.metro.net,331756
231868,otesaga.com,231868
231870,patentpendingnyc.com,231870
151471,simonmeatlocker.com,151471
231943,whatnowny.com,231943
231967,buffalostories.com,231967
161084,shopsimplyfresh.com,161084
231969,craftstudionyc.com,231969
161091,shopturningleaf.com,161091
161092,wuwm.com,161092
161106,allentate.com,161106
161119,southcarolinaonline.us,161119
151533,spiritbearcoffeecompany.com,151533
151538,cusskitchen.com,151538
151553,plazapackage.com,151553
161151,localhens.com,161151
161179,weareolddominion.com,161179
161261,businesssourceproducts.com,161261
17150,anthonyssyrup.com,17150
391097,evalleyfarms.com,391097
391127,carsgen.com,391127
161354,chanskys.com,161354
331833,chef-gourmet.net,331833
161472,newhomesource.com,161472
391353,dtestudio.com,391353
391467,onegoodobject.com,391467
161759,hotspringshempco.com,161759
161769,mismag.com,161769
161793,sullivansupply.com,161793
161866,imimg.com,161866
391636,neurotechpharmaceuticals.com,391636
161978,sugarandsparrow.com,161978
161989,aclarian.com,161989
391817,brownfamilywinegroup.com.au,391817
391890,bigfishlittlefish.co.uk,391890
391920,americanchristmas.com,391920
331960,longevityminded.ca,331960
52116,prefco-hvac.com,52116
221076,livinginoaklandpark.com,221076
221106,myhoneycrate.com,221106
221123,glutadose.com,221123
221173,rswliving.com,221173
221184,paulsfinewineandspirits.com,221184
221212,innisbrookgolfresort.com,221212
221305,billyjoel.com,221305
221313,metalmastersflorida.com,221313
221333,nvgtn.com,221333
221384,tricitybolt.com,221384
221438,milongayerbamate.com,221438
221494,greersoc.com,221494
221524,peachtreedermatology.com,221524
221563,minabaie.com,221563
221845,georgiagunstore.com,221845
151010,mochinutwheeling.com,151010
151060,kaisermanufacturing.com,151060
46172,stocktonusd.net,46172
151155,bambinosbakery.com,151155
151200,cleanteamclean.com,151200
151256,indysoftwater.com,151256
151316,snackandsauce.com,151316
151456,bluestemfarmandranch.com,151456
171190,partycreationz.com,171190
171289,offshore-mag.com,171289
171373,pagespringscellars.com,171373
171389,boozyshop.com,171389
171451,blasarfwyd.com,171451
171542,nununu.com,171542
171568,amisdelaterremarket.com,171568
171619,pyrocity.com,171619
171641,monro.com,171641
171673,nardellis.com,171673
171766,udyamimitra.in,171766
171818,pinwheelgardenjc.com,171818
171850,dallasexpress.com,171850
171894,mosserglass.com,171894
171911,sauceontheside.com,171911
171986,hyemeadow.com,171986
241037,flowsy.fi,241037
241073,princeoftravel.com,241073
151691,thunderroadfarm.com,151691
241093,alaskawatchman.com,241093
241136,optaviamedia.com,241136
151765,catholiccoffee.com,151765
241212,alaskaplaylistproject.com,241212
151825,coffee-rank.com,151825
151844,wandlkoshermeats.com,151844
241261,alaskawalkingstore.com,241261
151857,bahamafood.com,151857
151916,cinicoffee.net,151916
241358,jalapenosak.com,241358
241371,drscottdenny.com,241371
241382,lawmbg.com,241382
241412,springbrookeretirement.com,241412
241427,azbadam.az,241427
241442,optimumefx.com,241442
241507,yachtsandyachting.com,241507
241524,bisonfireaz.com,241524
241591,sardinele.lt,241591
241662,blueowl.us,241662
241670,kudoughs.co,241670
241838,mangoblissfroyo.com,241838
241890,dircks.com,241890
241996,armitageice.com,241996
84170,falconsupply.com,84170
84168,thelamco.com,84168
67120,drinkfitnessedge.com,67120
67158,gcwcoffee.com,67158
50193,seltzersisters.com,50193
67197,h2-melon.com,67197
251063,visitcostadelsol.com,251063
251104,lautrethe.com,251104
251160,bindewald.de,251160
251242,brasurespestcontrol.com,251242
251298,stowyourbags.com,251298
251313,tourisme-saintomer.com,251313
251361,frantoiobianco.it,251361
251376,freeimages.com,251376
251503,rotkaeppchen-mumm.de,251503
251574,dessertswithbenefits.com,251574
251758,winewisdom.com,251758
251956,pdnwines.com,251956
52132,penguinpoint.com,52132
181183,sweetcountrycreationsllc.com,181183
181202,mtbrandapparel.com,181202
181336,thecog.com,181336
181512,sugardefender24.com,181512
181529,chaseramson.com,181529
181579,baskinrobbinsfranchising.com,181579
181717,lifeofnoms.com,181717
181769,planesandtrainsandautos.com,181769
181961,sbfhoney.com,181961
261030,suzlon.com,261030
261187,beautylaunchpad.com,261187
261215,strategicdev.com,261215
261267,themaplefix.com,261267
261403,overheaddoorftwayne.com,261403
261430,vitok.com,261430
261582,shipitnowindy.com,261582
261599,riodistribution.com,261599
261665,tzlcjc.com,261665
261700,stunningstring.com,261700
261756,redrockarea.com,261756
261883,cityofwalcott.com,261883
261886,heavenwinery.com,261886
261993,growbuchanan.com,261993
271065,m-gk.com,271065
271127,precision-pwr.com,271127
271244,mickeylyons.com,271244
271300,theportlandbeacon.com,271300
271330,applechevroletnorthfield.com,271330
271333,mcboa.net,271333
271384,omnicosmetic.com,271384
271425,grazenorthloop.com,271425
271531,cookiedoughbylindsey.com,271531
271583,mnhealthnetwork.com,271583
271584,worldwidemarketreports.com,271584
271669,womenofgrace.com,271669
271785,boltonbees.com,271785
271787,fainshoney.com,271787
271951,wolfmotors.com,271951
271988,statesmfg.com,271988
281021,cinnamonsbotanicals.com,281021
281081,punchmagazine.com,281081
281096,tiffany.it,281096
281116,quiltscouts.com,281116
281127,flyingtortillasantafe.com,281127
281197,ksje.com,281197
281273,lewildexplorer.com,281273
281281,innewmexicoshop.com,281281
281328,williamsjettenders.com,281328
281398,stonegatesod.com,281398
281662,allergytreatmentny.com,281662
281665,prebledieselperformance.com,281665
281779,xynomicpharma.com,281779
281844,alexprizgintas.com,281844
